X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0000983,7.42702216432215,3.65236997005622,64,6,299,528,634,Coronin,GO:0007015; GO:0016746; GO:0051015 (44),GO:0016746; GO:0051015 (42)
OG0000984,-4.9618659563291,-17.1702680647643,25,213,42,945,1797,RanBP2-type domain-containing protein,GO:0005634; GO:0016020; GO:0045893; GO:0046872 (44),GO:0016020 (42)
OG0000985,8.1639053277743,5.150720590326,33,7,194,107,36,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468 (43),GO:0004674; GO:0005524; GO:0006468 (43)
OG0000986,-4.0524831361997,-3.50655046704133,4,230,58,145,1798,G protein-coupled receptor, putative,GO:0004930; GO:0007186; GO:0016020; GO:0032870; GO:0042277; GO:0050254 (41),GO:0016020 (24)
OG0000987,8.05452937409998,-0.512521511343314,14,134,300,29,386,Spermine oxidase-like protein,GO:0016491 (49),GO:0016020; GO:0016491 (31)
OG0000988,2.76253384873987,6.81980227825324,42,212,101,260,1799,RING-type E3 ubiquitin transferase,GO:0008270; GO:0060255 (86),NA
OG0000989,-5.78464370443701,-5.3222539484771,1,2,49,213,1800,Inositol 1,4,5-trisphosphate receptor,GO:0005220; GO:0005789; GO:0070679 (76),GO:0005220; GO:0005509; GO:0005789; GO:0005886; GO:0016529; GO:0030667; GO:0035091; GO:0051209; GO:0070679 (10)
OG0000990,5.63436240480066,1.21456384060066,35,41,114,225,211,None,None,NA
OG0000991,-4.08261876776098,-6.50440312030633,4,39,57,47,1801,Mediator of RNA polymerase II transcription subunit 13,GO:0003713; GO:0016592; GO:0045944 (54),GO:0003712; GO:0006357; GO:0016592 (29)
OG0000992,-2.59066223575949,-7.5106096327575,5,111,7,93,1802,Glutathione S-transferase, putative,GO:0004364; GO:0005737; GO:0006749; GO:0045174 (53),GO:0004364; GO:0005737; GO:0045174 (32)
OG0000993,1.9322089605105,2.95512818691413,22,65,291,143,1803,Proteasome activator complex subunit, putative,GO:0000502; GO:0005634; GO:0005829; GO:0006281; GO:0010499; GO:0016504; GO:0070577; GO:0070628 (71),GO:0000502; GO:0006281; GO:0016504; GO:0070577; GO:0070628 (13)
OG0000994,3.51238555238367,-3.21804285648186,61,7,27,366,1804,folate gamma-glutamyl hydrolase,GO:0005615; GO:0006541; GO:0034722 (73),GO:0005615; GO:0034722 (9)
OG0000995,-0.344736153625239,-2.54740083816369,11,101,286,113,1805,None,None,NA
OG0000996,5.5057055406344,3.3311085641114,65,7,301,78,616,RuvB-like helicase,GO:0000492; GO:0000812; GO:0003678; GO:0005524; GO:0006281; GO:0006338; GO:0006357; GO:0016573; GO:0016787; GO:0031011; GO:0035267; GO:0097255 (51),GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0006325; GO:0008094; GO:0016887 (17)
OG0000997,-7.79589205458044,-7.06494975688775,44,166,19,64,1806,Transmembrane protein 53,GO:0005640 (85),NA
OG0000998,5.93017215058924,2.82503842708747,15,7,302,10,330,Zinc finger homeobox protein 4,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0008270 (62),GO:0003677; GO:0005634 (15)
OG0000999,0.29123181626917,-7.62814427020867,31,494,50,946,1807,None,None,NA
OG0001000,-9.01184492781042,-9.32227421405633,30,286,38,42,509,None,None,NA
OG0001001,-2.33795669152616,-10.4287505209716,27,27,44,164,1808,RabGAP domain-containing protein, putative,GO:0005096; GO:0090630 (78),GO:0005634 (7)
OG0001002,2.29352826402308,7.51469802257697,42,48,137,275,1809,None,None,NA
OG0001003,0.223080580688726,-7.75518799426873,31,226,94,947,1810,Kelch-like protein diablo,GO:0003779; GO:0016567 (85),NA
OG0001004,-2.53723239376425,-7.59236050250848,5,108,7,93,1811,Regulator of G-protein signaling 7,GO:0007186; GO:0008277; GO:0009968; GO:0035556 (37),GO:0005096; GO:0005737; GO:0005886; GO:0007186; GO:0008277; GO:0009968; GO:0035556; GO:0043005; GO:0043547 (24)
OG0001005,-4.12078004553198,-6.45356298091729,4,39,57,47,238,R3H domain-containing protein,GO:0003676; GO:0003700; GO:0005634; GO:0008270 (53),GO:0000977; GO:0000981; GO:0005634; GO:0006355; GO:0008270; GO:0016020 (25)
OG0001006,-4.09417515470861,-6.46064854266961,4,39,57,47,1812,None,None,NA
OG0001007,4.55988759324671,2.71320437786262,56,8,211,431,406,Tnf receptor associated factor, putative,GO:0004674; GO:0005737; GO:0008270; GO:0031625; GO:0033209; GO:0042981; GO:0043122; GO:0046330; GO:0070534 (80),GO:0008270 (4)
OG0001008,8.46535605714442,-0.727691894796684,14,134,303,29,614,None,None,NA
OG0001009,-4.88361387922644,-8.64574432971795,3,71,3,183,1813,JNK-interacting protein 3-like protein,GO:0005078; GO:0005737 (84),NA
OG0001010,-2.33246612026571,0.00979399082343368,4,124,61,71,289,ADP/ATP translocase (ADP,ATP carrier protein),GO:0005471; GO:0005743; GO:0140021; GO:1901029; GO:1990544 (50),GO:0005471; GO:0005743; GO:0140021; GO:1990544 (34)
OG0001011,1.0204624585879,3.96337317821662,18,7,304,68,1814,CTF/NF-I domain-containing protein,GO:0000978; GO:0000981; GO:0005634; GO:0006260; GO:0006357; GO:0045893 (38),GO:0003677; GO:0003700; GO:0005634; GO:0006260; GO:0045893 (37)
OG0001012,-4.78848438932775,-8.32024002673943,3,83,22,13,1815,Cholinephosphotransferase 1,GO:0008654; GO:0016020; GO:0016780 (44),GO:0004142; GO:0004307; GO:0005789; GO:0005794; GO:0006646 (40)
OG0001013,-7.1507509298551,-4.7402501166137,4,219,8,948,1816,Anaphase-promoting complex subunit 4-like WD40 domain-containing protein,GO:0010997; GO:0097027; GO:1904668 (54),GO:0005680; GO:0010997; GO:0016746; GO:0031145; GO:1905786; GO:1990757 (16)
OG0001014,-7.05118780805944,-4.76990318897088,4,95,8,304,1817,uroporphyrinogen-III synthase,GO:0004852; GO:0006780; GO:0006782; GO:0046983 (78),GO:0046983 (6)
OG0001015,0.646763985611212,6.84182929393928,45,13,105,414,1818,None,None,NA
OG0001016,-8.11645203306555,-7.17224836948235,13,141,19,130,1819,None,None,NA
OG0001017,-4.69745927526831,-8.31070995929558,3,83,22,13,1820,Annexin,GO:0005509; GO:0005544 (84),NA
OG0001018,-6.90580301954626,-4.84872735145409,4,171,8,949,1821,rhomboid protease,GO:0004252; GO:0016020 (53),GO:0005509; GO:0016020 (21)
OG0001019,-2.96322911455511,-1.64034402969201,28,58,46,92,646,None,None,NA
OG0001020,5.46679181382776,8.27410792705695,49,64,305,479,511,alpha-1,2-Mannosidase,GO:0004571; GO:0005509; GO:0005975; GO:0016020 (38),GO:0007507; GO:0030552; GO:0042383; GO:0042391; GO:0051146 (27)
OG0001021,-3.17938118650793,-1.8759501040252,28,91,46,174,1822,None,None,NA
OG0001022,5.61396188066126,8.54611300823371,49,64,306,85,631,Acireductone dioxygenase (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD') (Fe-ARD),GO:0005506; GO:0005634; GO:0005737; GO:0010308; GO:0010309; GO:0016151; GO:0019509 (61),GO:0005506; GO:0005634; GO:0005737; GO:0006555; GO:0010308; GO:0010309; GO:0016151; GO:0019509 (22)
OG0001023,-8.27081757261633,-2.82158482673485,52,123,153,190,1823,None,None,NA
OG0001024,-7.12656193449377,-4.79944873454888,4,209,8,167,1824,B9 domain-containing protein 2,GO:0005737; GO:0005929; GO:0030030 (82),GO:0005737; GO:0005929; GO:0016020; GO:0030030 (1)
OG0001025,1.86843604371668,1.28081607219856,15,113,28,39,1825,17 beta-hydroxysteroid dehydrogenase, putative,GO:0004303; GO:0005783; GO:0016491 (47),GO:0016491 (29)
OG0001026,-2.47187816574453,-7.31090736987908,5,260,100,93,1826,ATP-binding cassette sub-family B member 7, mitochondrial,GO:0005524; GO:0016020; GO:0016887; GO:0140359 (51),GO:0000139; GO:0005524; GO:0005576; GO:0005741; GO:0005765; GO:0005774; GO:0015439; GO:0015886; GO:0016887; GO:0020037; GO:0031901; GO:0032585; GO:0033162; GO:0055085 (26)
OG0001027,-7.1190913267362,-4.83934140804131,4,495,8,950,1827,Cytosine-specific methyltransferase,GO:0003677; GO:0003682; GO:0003886; GO:0005634 (65),GO:0003677; GO:0008168; GO:0008270; GO:0035064; GO:0045893; GO:0048188; GO:0051568 (17)
OG0001028,-4.24504571630834,-6.39967060687859,29,117,24,134,1828,Otopetrin, putative,GO:0005886; GO:0015252; GO:1902600 (49),GO:0005886; GO:0015252 (27)
OG0001029,5.48199862764002,8.43424796459358,50,64,307,189,1829,None,None,NA
OG0001030,9.77049845979334,2.50868701336067,50,35,308,408,274,Calumenin-A-like protein,GO:0005509 (53),GO:0005509; GO:0005783; GO:0032440 (30)
OG0001031,5.01035994813563,7.07790183422248,8,66,309,18,1830,Protein kinase, putative,GO:0004674; GO:0004687; GO:0005524; GO:0005634; GO:0007165; GO:0018105 (64),GO:0004674; GO:0005524; GO:0006468 (10)
OG0001032,-5.77667647077917,-5.25442362430413,1,170,49,49,1831,CAD protein,GO:0004070; GO:0004088; GO:0004151; GO:0005524; GO:0006207; GO:0006541; GO:0016597; GO:0044205; GO:0046872 (51),GO:0004070; GO:0005524; GO:0006207; GO:0006520; GO:0016597; GO:0016812; GO:0016874; GO:0044205; GO:0046872 (21)
OG0001033,-4.85098534300207,7.42998790142219,9,60,31,3,1832,EGF-like domain-containing protein,GO:0005112 (50),GO:0005112; GO:0016020 (33)
OG0001034,-5.95283060743688,-5.2002806723388,1,170,49,20,1833,GPN-loop GTPase 2,GO:0003924; GO:0005525 (51),GO:0005525; GO:0016787 (32)
OG0001035,-10.7216651983487,-5.62002087238152,21,127,51,269,1834,RhoGEF-like protein,GO:0005085; GO:0007264; GO:0090630 (32),GO:0005085 (29)
OG0001036,0.929601853348028,3.96973466274421,18,7,310,68,1835,Myc box-dependent-interacting protein 1-like protein,GO:0005737; GO:0043231 (83),NA
OG0001037,-2.78548156692861,-3.6598312020572,4,173,162,391,1836,Poly(A)-specific ribonuclease RNA-binding domain-containing protein,GO:0003723; GO:0004535; GO:0005634; GO:0005737; GO:0006402; GO:0046872 (40),GO:0000289; GO:0003723; GO:0004535; GO:0005737; GO:0005783; GO:0016020 (35)
OG0001038,-3.4233931846845,2.05750178692024,53,150,154,454,451,RNA recognition motif protein, putative,GO:0003729; GO:0005634; GO:0006357; GO:0008152; GO:0033904 (35),GO:0003723 (29)
OG0001039,-5.52118735983251,-3.14340795057733,10,102,74,410,95,Elongation factor Tu,GO:0003746; GO:0003924; GO:0005525; GO:0005737 (33),GO:0003746; GO:0003924; GO:0004781; GO:0005525; GO:0005739; GO:0070125 (24)
OG0001040,-10.645271117233,-5.87709451320489,21,127,51,269,426,Lysine-specific histone demethylase, putative,GO:0000122; GO:0003682; GO:0005634; GO:0008168; GO:0016491; GO:0032259; GO:0034720; GO:0045944; GO:0050660; GO:0140682 (54),GO:0005634; GO:0006355; GO:0008168; GO:0032259; GO:0034720; GO:0050660; GO:0140682 (12)
OG0001041,-2.10799161567568,-5.4346499502929,10,109,77,66,1837,None,None,NA
OG0001042,-4.9987950868833,-13.9731407225402,36,71,128,126,1838,GDT1 family protein,GO:0005384; GO:0005794; GO:0015085; GO:0016020; GO:0032468; GO:0032472; GO:0070588; GO:0071421 (65),GO:0016020 (17)
OG0001043,-2.7502188034284,-1.83135593536217,28,58,46,51,1839,ZP domain-containing protein,GO:0016020 (81),NA
OG0001044,-6.37854510023474,-6.35906267764886,13,67,181,951,1840,Discoidin domain receptor, putative,GO:0005518; GO:0005524; GO:0006468; GO:0007169; GO:0010976; GO:0014068; GO:0016020; GO:0033674; GO:0038062; GO:0043235 (33),GO:0016020 (28)
OG0001045,1.96593207643152,-1.98564506175835,39,128,189,430,1841,None,GO:0016020 (82),NA
OG0001046,-5.18202405645727,-13.5985708296569,36,69,79,300,337,NF-kappaB inhibitor IkappaB, putative,GO:0005576; GO:0005829; GO:0005886; GO:0006887; GO:0007253; GO:0032440; GO:0044218; GO:0044231; GO:0051059; GO:0071356; GO:0090729 (35),GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (32)
OG0001047,-4.12834315969824,-4.85079897048791,41,16,311,952,1842,Serine/threonine-protein kinase mig-15-like protein,GO:0004672; GO:0005524; GO:0006468 (70),GO:0004672; GO:0005524; GO:0005975; GO:0006098; GO:0006468; GO:0017057 (12)
OG0001048,-2.28699650838255,-5.53792691829522,10,109,77,165,1843,alanine transaminase,GO:0004021; GO:0009058; GO:0030170; GO:0042853 (53),GO:0008483; GO:0009058; GO:0030170; GO:0042853 (23)
OG0001049,-4.0721912927854,-4.86251307132561,4,31,208,48,1844,Putative extracellular serine/threonine,GO:0005794 (57),GO:0005794; GO:0016020 (25)
OG0001050,-9.75474291517614,9.28249072429817,6,140,11,102,1845,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468 (82),NA
OG0001051,-4.87990956976293,-17.1144466460021,25,138,42,25,1846,Protein polybromo-1,GO:0003677; GO:0003682; GO:0006338; GO:0016586 (63),GO:0003677; GO:0003682; GO:0004674; GO:0006338; GO:0006368; GO:0016514; GO:0016586; GO:0032440 (18)
OG0001052,-3.09102874472021,-7.64121580722649,5,108,7,93,1847,WD40 domain-containing protein-like protein,None,NA
OG0001053,-8.58755713178991,-7.32687903049309,44,205,53,953,1848,VAMP-associated protein involved in inositol metabolism, putative,GO:0005789; GO:0005886; GO:0033149; GO:0061817; GO:0090158 (45),GO:0005789; GO:0046872 (36)
OG0001054,-10.2749031133878,-8.00140619876702,19,202,35,89,1849,MH2 domain-containing protein,GO:0006355; GO:0009791; GO:0050793; GO:0051239 (82),NA
OG0001055,-5.37570076658605,2.0974659859864,63,28,99,458,1850,Glycine rich protein, putative,GO:0003697; GO:0005634; GO:0045944 (82),NA
OG0001056,5.09193391130091,3.84922026989143,65,232,312,351,1851,Putative serine protease K12H4.7-like protein,GO:0006508; GO:0008236 (82),NA
OG0001057,8.21276206300379,-0.653914934423759,14,317,313,514,340,Trichohyalin, putative,GO:0007274; GO:0032440; GO:0048167; GO:0048788; GO:0048790; GO:0098882 (78),GO:0005737; GO:0098793 (4)
OG0001058,-2.35152929499029,-10.5194020331176,27,27,44,164,1852,GTPase-activating protein, putative,GO:0000281; GO:0005096; GO:0005634; GO:0007266; GO:0030496; GO:0032154; GO:0051233; GO:0051256; GO:0097149 (82),NA
OG0001059,12.858858292557,3.94814681408088,17,44,171,368,1853,Protease, putative,GO:0004222; GO:0005886; GO:0016485; GO:0046872 (82),NA
OG0001060,-2.10061387195467,-0.33974552753289,11,46,111,188,1854,Beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyl-transferase, putative,GO:0003830; GO:0006044; GO:0006487; GO:0016020; GO:0016757 (73),GO:0003830; GO:0006487; GO:0016020 (9)
OG0001061,-1.91972996703564,-3.01840486231168,28,116,217,206,1855,Rho GTPase-activating protein 29-like protein,GO:0007165 (76),NA
OG0001062,-10.213910872482,-7.83820343616326,19,202,35,89,1856,Myelin transcription factor 1, myt1, putative (Myelin transcription factor 1, myt1, putative (Fragment)),GO:0005634; GO:0006355; GO:0008270 (82),NA
OG0001063,4.1881277017367,-1.43638706806023,51,105,262,954,1857,None,None,NA
OG0001064,-4.55935483648657,-1.75381851795037,41,79,182,79,1858,Death-inducer obliterator 1,GO:0005634; GO:0006351; GO:0016787; GO:0046872 (70),GO:0006351 (9)
OG0001065,-0.466682846091975,1.22865151760261,57,7,212,34,755,Exosomal 3'-5' exoribonuclease complex, subunit Rrp42, putative,GO:0000176; GO:0000177; GO:0000467; GO:0034427; GO:0034473; GO:0034475; GO:0034476; GO:0043928; GO:0071028; GO:0071035; GO:0071038; GO:0071042 (81),NA
OG0001066,5.96709412858606,-0.220096832540824,34,295,267,495,105,Meiosis regulator and mRNA stability factor 1 (Limkain-b1),GO:0003723; GO:0004540; GO:0005777; GO:0010468; GO:0048477; GO:0051321 (81),NA
OG0001067,-5.23104458525061,-13.5108013212951,36,69,230,287,1859,cystathionine gamma-lyase,GO:0004123; GO:0019344; GO:0019346; GO:0030170; GO:0044540; GO:0080146 (74),GO:0003824; GO:0019344; GO:0019346; GO:0030170 (3)
OG0001068,-4.21792631819128,-6.55649567249139,4,39,57,47,1860,Protein Mpv17,GO:0005737; GO:0005739; GO:0016020; GO:0034614 (73),GO:0016020 (8)
OG0001069,4.53807849214197,0.557232850763009,48,7,314,105,1861,Cytoskeleton-associated protein 5-like protein,GO:0007051; GO:0030951; GO:0043232; GO:0046785; GO:0051010; GO:0061863; GO:0099080 (51),GO:0000776; GO:0000922; GO:0005813; GO:0007052; GO:0008017; GO:0030951; GO:0046785; GO:0051010; GO:0051298; GO:0061863 (27)
OG0001070,-3.80542176439642,-4.53367531898339,4,199,45,226,1862,Glutamate--cysteine ligase,GO:0004357; GO:0005524; GO:0006750; GO:0017109 (43),GO:0004357; GO:0005524; GO:0006750 (29)
OG0001071,1.21769995019556,0.773297780725167,37,43,175,313,407,TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L,GO:0000124; GO:0005669; GO:0006367; GO:0016251; GO:0046695; GO:0046982 (51),GO:0000124; GO:0003713; GO:0003743; GO:0005669; GO:0016251; GO:0046695; GO:0046982; GO:0051123 (26)
OG0001072,-2.6384571142423,-3.69810140731652,4,115,162,33,415,Phosphatidylinositol triP phosphatase-like protein,GO:0004725; GO:0005261; GO:0008138; GO:0016020; GO:0016311; GO:0016314; GO:0036211; GO:0042995 (35),GO:0004725; GO:0005634; GO:0005829; GO:0005886; GO:0006470; GO:0008285; GO:0014065; GO:0016314; GO:0042995; GO:0046856; GO:0048870; GO:0051896 (22)
OG0001073,-5.41971116735815,2.1249957024781,63,28,315,458,1863,Phosphatidylinositol-binding clathrin assembly protein, putative,GO:0000149; GO:0005545; GO:0005546; GO:0005905; GO:0008021; GO:0016185; GO:0030136; GO:0032050; GO:0032440; GO:0048268; GO:0072583; GO:0098894 (46),GO:0005545; GO:0030136; GO:0030276; GO:0048268; GO:0072583 (34)
OG0001074,5.95412034318567,-0.351675754812553,34,94,316,467,643,Kinase,GO:0016301; GO:0016310; GO:0032958 (59),GO:0005634; GO:0005737; GO:0008440; GO:0016310; GO:0032958; GO:0051765 (22)
OG0001075,6.69797725007654,4.97462653515022,37,7,317,10,510,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468 (80),NA
OG0001076,-0.766257102035273,0.101940864297555,9,60,31,3,1864,3 hydroxysteroid dehydrogenase, putative,GO:0003854; GO:0004769; GO:0006694; GO:0016020; GO:0016616 (69),GO:0003854; GO:0006694; GO:0016020 (12)
OG0001077,-9.11273604109167,-9.6666565001281,30,7,228,107,1865,Ferredoxin-glutamate synthase, putative,GO:0004355; GO:0006537; GO:0016040; GO:0019676; GO:0046872; GO:0051538; GO:0097054 (43),GO:0005506; GO:0006541; GO:0010181; GO:0016040; GO:0050660; GO:0051538; GO:0097054 (28)
OG0001078,8.06717891023279,-0.85727310779412,14,134,318,29,65,Adiponectin receptor-like,GO:0016020 (81),NA
OG0001079,-4.55299788191198,-1.07670474651177,41,68,319,57,1866,Mediator of RNA polymerase II transcription subunit 25 (Mediator complex subunit 25),GO:0005634 (80),NA
OG0001080,-4.02857619001745,-3.80831653478463,4,496,58,955,1867,Triacylglycerol lipase, putative,GO:0004771; GO:0004806; GO:0005829; GO:0008203; GO:0019433; GO:0033878 (46),GO:0016787 (16)
OG0001081,4.15686339662195,5.60165023204963,66,7,320,15,1868,None,None,NA
OG0001082,1.06117719934107,-4.35327637794335,47,131,143,62,203,MOB kinase activator-like 1,GO:0016301; GO:0016310 (81),NA
OG0001083,0.71920246408106,6.77120303508918,45,13,105,414,815,None,None,NA
OG0001084,1.23813361451746,-0.526322609213187,37,63,321,404,1869,None,None,NA
OG0001085,4.22899264619471,-1.40742982032616,51,105,262,956,1870,Zinc finger protein 62-like protein,None,NA
OG0001086,-12.1187475271451,-4.34874904754479,20,16,271,243,6,Glutaredoxin domain-containing protein,GO:0046872; GO:0051536 (80),NA
OG0001087,-18.0207880087125,-5.17079282405694,12,182,18,448,341,Metaxin-1-like protein,GO:0001401; GO:0015031 (80),NA
OG0001088,-2.5156703539121,-5.37213326099236,10,56,77,274,1871,Pikachurin-like protein,GO:0004423; GO:0005509; GO:0016043; GO:0048513 (48),GO:0005509; GO:0016043; GO:0048513 (20)
OG0001089,0.932443564392339,1.30918549892585,34,94,278,144,1872,Laminin subunit alpha-1,GO:0005102; GO:0005604; GO:0030155; GO:0030334; GO:0045995 (65),GO:0005604 (7)
OG0001090,1.77693123147608,-0.933411365774467,39,63,322,369,1873,Cellular tumor antigen P53, putative,GO:0000976; GO:0003700; GO:0005634; GO:0006357; GO:0006915; GO:0046872 (51),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0006915; GO:0046872 (22)
OG0001091,0.446121876693975,1.16012668010871,37,134,198,109,1874,Thioredoxin domain-containing protein,GO:0016020 (80),NA
OG0001092,-6.5761488027799,-7.02014995220025,13,497,148,957,1875,Acetyl-CoA acetyltransferase, putative,GO:0003985; GO:0005739; GO:0006635 (57),GO:0016020; GO:0016747 (23)
OG0001093,-2.23598366453527,-5.39212799671014,10,109,77,255,1876,MAP7 domain-containing protein,GO:0000226; GO:0015630 (80),NA
OG0001094,-4.75398808195471,-17.1738405287536,25,138,42,25,1877,E3 ubiquitin-protein ligase,GO:0005576; GO:0005886; GO:0006511; GO:0006887; GO:0009966; GO:0016567; GO:0044218; GO:0044231; GO:0046872; GO:0061630; GO:0090729 (78),NA
OG0001095,10.127355759598,5.9215249955384,33,270,64,159,101,Lysine-specific demethylase 6A-like protein,GO:0005634; GO:0008168; GO:0016491; GO:0032259; GO:0046872 (55),GO:0005634; GO:0016491; GO:0046872 (16)
