X1,X2,leiden_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,infomap_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0001495,5.17724505402295,0.452392606811935,70,3,328,521,596,Pleckstrin homology domain-containing family A member 8,GO:0005794; GO:0005829; GO:0016020; GO:0016740; GO:0035627; GO:0120009; GO:1902387; GO:1902388 (34),GO:0005737; GO:0120013 (33)
OG0001496,-2.86928304694446,3.85403111465495,5,43,408,21,2015,Bifunctional lysine-specific demethylase and histidyl-hydroxylase,GO:0005506; GO:0005730; GO:0032453; GO:0051864; GO:0140680 (43),GO:0005506; GO:0005634; GO:0140680 (14)
OG0001497,8.11812845207898,9.64871838577312,35,48,202,332,30,Ecdysone receptor (20-hydroxy-ecdysone receptor) (EcRH) (Ecdysteroid receptor) (Nuclear receptor subfamily 1 group H member 1),GO:0004879; GO:0005634; GO:0008270; GO:0035076; GO:0035100; GO:0043565 (39),GO:0000122; GO:0000978; GO:0004879; GO:0005634; GO:0008270; GO:0030154; GO:0035076; GO:0035100; GO:0045944 (25)
OG0001498,3.02382155098168,3.49475434310954,7,41,341,136,2016,Maelstrom domain-containing protein,GO:0003677; GO:0005634; GO:0005737; GO:0031047; GO:0060964 (44),GO:0003677; GO:0005634; GO:0005737; GO:0031047; GO:0051321; GO:0060964 (19)
OG0001499,-12.7466557886437,-0.467618436736648,10,259,426,252,33,Tripeptidyl-peptidase 2,GO:0004177; GO:0004252; GO:0005829; GO:0006508; GO:0008240 (26),GO:0004177; GO:0004252; GO:0006508; GO:0008240 (22)
OG0001500,1.87327161766736,-7.51312014572102,78,163,194,393,2017,DUF676 domain-containing protein,None,NA
OG0001501,-3.59255298636707,7.70141270645183,51,164,158,95,2018,None,None,NA
OG0001502,8.0550657842323,9.73241856582683,35,48,202,332,253,Chloride channel protein,GO:0005247; GO:0016020 (67),NA
OG0001503,0.855505380408444,-2.96276250593144,61,213,276,422,26,DNA polymerase,GO:0003677; GO:0003887; GO:0005634; GO:0006303; GO:0046872 (31),GO:0003677; GO:0003887; GO:0005634; GO:0005737; GO:0006284; GO:0006303; GO:0016829; GO:0046872 (27)
OG0001504,0.0122472379371308,-4.35932919494588,61,66,574,480,748,None,None,NA
OG0001505,15.5280138585731,8.06700470932048,41,141,63,100,2019,FYVE-type domain-containing protein,GO:0000281; GO:0000724; GO:0032266; GO:0046872 (60),NA
OG0001506,5.38020769097058,3.74577143676799,48,82,88,241,394,Microtubule-binding protein, putative,GO:0005815; GO:0005881; GO:0031110; GO:0035371; GO:0035372; GO:0051010; GO:0051225; GO:0051233; GO:0051301 (54),GO:0005737; GO:0005874; GO:0007049; GO:0008017; GO:0016829; GO:0051301 (9)
OG0001507,-12.0212653543785,11.3544907856755,66,59,251,373,2020,Killer toxin-resistance protein, putative,GO:0003980; GO:0005783; GO:0005788; GO:0018279; GO:0051082; GO:0071712 (44),GO:0003980; GO:0005788; GO:0006486 (21)
OG0001508,-0.182745542748294,-4.02318474761922,61,3,319,124,2021,Prominin protein, putative,GO:0016020 (64),NA
OG0001509,-0.720708933098636,-8.73393103591878,65,113,228,381,197,Vesicle transport through interaction with t-SNAREs 1B-like protein,GO:0016020 (36),GO:0000149; GO:0005484; GO:0005789; GO:0005794; GO:0005829; GO:0006886; GO:0006891; GO:0006896; GO:0012507; GO:0016236; GO:0031201; GO:0031902; GO:0042147; GO:0048280 (24)
OG0001510,-11.9915526773766,11.4145417500309,66,59,390,318,2022,Protein NDRG3-like,None,NA
OG0001511,-11.6846850778893,11.266701250153,66,378,383,353,2023,Phosphatidylinositol 3-kinase regulatory subunit alpha-like protein,GO:0005942; GO:0008286; GO:0016301; GO:0016310; GO:0043551; GO:0046854; GO:0046935 (67),NA
OG0001512,4.22292211987225,9.43694832809489,15,50,132,173,172,Pre-B-cell leukemia transcription factor 1, 2, 3, putative,GO:0000978; GO:0000981; GO:0004801; GO:0005634; GO:0006357; GO:0009887; GO:0048568; GO:0048666 (31),GO:0000981; GO:0003677; GO:0005634 (20)
OG0001513,-16.2966388132408,-7.63215825073201,1,260,45,1,118,non-specific serine/threonine protein kinase,GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0016746; GO:0018105; GO:0035556 (43),GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006468 (13)
OG0001514,0.447813186423459,-6.93229290954549,34,188,323,444,248,Cytoplasmic dynein 1 intermediate chain, putative,GO:0004402; GO:0005868; GO:0010970; GO:0045503; GO:0045504 (44),GO:0005868; GO:0007018; GO:0015267; GO:0016020 (13)
OG0001515,-2.87309965155872,-6.49919507019002,47,103,237,105,217,Saposin B-type domain-containing protein,GO:0005764; GO:0006665 (67),NA
OG0001517,1.8702171180412,-12.4717192362972,45,77,204,213,2024,Nuclear pore complex protein nup155, putative (Nuclear pore complex protein nup155, putative (Fragment)),GO:0005643; GO:0017056 (35),GO:0000972; GO:0006405; GO:0006606; GO:0017056; GO:0036228; GO:0044611 (31)
OG0001518,-18.6032412912682,-8.01645323745686,9,149,512,10,2025,leucine--tRNA ligase,GO:0002161; GO:0004823; GO:0005524; GO:0005739; GO:0006429; GO:0032543 (34),GO:0004823; GO:0005524; GO:0006429; GO:0016020 (13)
OG0001519,-0.583404865486941,-2.0319174837299,57,272,229,333,2026,C2H2-type domain-containing protein,GO:0005634; GO:0006357; GO:0016573; GO:0044545; GO:0046872 (43),GO:0005634; GO:0016791; GO:0046856; GO:0046872 (23)
OG0001520,3.52666518427578,14.4392381001286,40,126,345,78,2027,Protein furry-like protein,GO:0000902 (39),GO:0000902; GO:0004864; GO:0007049; GO:0051301 (26)
OG0001521,-1.0006884004906,-8.85141512863118,65,113,228,429,243,G-protein coupled receptors family 2 profile 2 domain-containing protein,GO:0004930; GO:0007166; GO:0008036; GO:0016020 (42),GO:0005886; GO:0007166; GO:0007188; GO:0008528; GO:0017046 (25)
OG0001522,7.4817072484657,-8.37026020996053,75,196,177,522,2028,None,None,NA
OG0001523,4.70364609696118,-9.42175909988362,68,71,301,200,2029,Calcineurin-binding protein cabin-1-like,GO:0005634; GO:0006325 (64),NA
OG0001524,10.2846209142372,-11.7290863703914,73,429,627,523,852,DEP domain-containing protein,GO:0016020; GO:0030514; GO:0035556; GO:0055085 (67),NA
OG0001525,5.66797867752758,-7.36208912841756,56,194,185,111,2030,None,None,NA
OG0001526,-1.40442260764392,6.06629708297771,21,143,82,426,2031,None,None,NA
OG0001527,6.28183642365185,-3.63996788970906,30,85,546,524,447,SAM domain-containing protein,GO:0002115; GO:0005246; GO:0005509; GO:0005783; GO:0005886; GO:0006874; GO:0032237 (47),GO:0005246; GO:0016020; GO:0046872 (9)
OG0001528,1.35130992867199,11.1854434300236,14,57,53,154,2032,None,None,NA
OG0001529,15.4169861409828,7.97527363784831,41,141,63,100,2033,Protein-tyrosine phosphatase, putative,GO:0004725; GO:0005829; GO:0006470; GO:0007165; GO:0008138; GO:0016311; GO:0017018 (34),GO:0003779 (22)
OG0001530,-12.0424455072716,4.40043547637981,2,13,73,2,196,Beta-lactamase-related domain-containing protein,None,NA
OG0001531,-5.30167898200305,-11.3135304164119,12,40,99,60,2034,None,GO:0008201; GO:0009986 (67),NA
OG0001532,1.25859156586377,1.26151278503459,42,79,46,525,2035,Tankyrase-1-like protein,GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (66),NA
OG0001533,-2.64807924292835,15.063311128693,49,10,282,437,2036,Centaurin gamma, putative,GO:0005096; GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (44),GO:0003924; GO:0005096; GO:0005525; GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (14)
OG0001534,-3.68177446387561,7.97720101364177,51,164,158,95,2037,Focal adhesion kinase, putative,GO:0004715; GO:0005524; GO:0005856; GO:0005886; GO:0005925; GO:0006468; GO:0007172; GO:0008284; GO:0042995; GO:0050896; GO:0051128 (22),GO:0004713; GO:0005524; GO:0005856; GO:0005886; GO:0005925; GO:0006468; GO:0007172; GO:0008284; GO:0042995; GO:0048731; GO:0050896; GO:0051128 (17)
OG0001535,-8.73613771460803,-2.08813127986867,2,13,73,2,2038,Amyloid beta protein-binding member 1interacting protein, putative,GO:0007165 (67),NA
OG0001536,6.64598694779126,-6.91681620590169,53,339,399,526,199,None,None,NA
OG0001537,8.00205579735486,-2.36187613121945,38,53,170,389,782,Engulfment and cell motility protein, putative,GO:0005737; GO:0005886; GO:0006909; GO:0006915; GO:0007015; GO:0017124; GO:0048870 (60),GO:0005737; GO:0006909; GO:0006915; GO:0017124 (6)
OG0001538,-1.60933383963855,10.0761876393132,46,318,55,390,2039,Protein slit,GO:0005509; GO:0005576; GO:0007399; GO:0016043; GO:0040011; GO:0048513; GO:0071944 (64),GO:0005509; GO:0005576; GO:0007399; GO:0016020; GO:0016043; GO:0040011; GO:0048513; GO:0071944 (2)
OG0001539,1.38896409012524,1.44196036346477,42,226,46,234,397,Cas1p 10 TM acyl transferase domain-containing protein,GO:0005794; GO:0005975; GO:0016020; GO:0016740 (66),NA
OG0001540,-2.49096569083484,-4.139055938644,6,3,52,135,2040,None,None,NA
OG0001541,-3.24118646643909,3.47685292251628,5,104,54,186,444,Small nuclear ribonucleoprotein-associated protein,GO:0000398; GO:0003723; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005737; GO:0046540; GO:0071004; GO:0071013 (32),GO:0003723; GO:0004852; GO:0005681; GO:0006397; GO:0006782; GO:0031417 (22)
OG0001542,-11.6610854532555,4.20750811584514,2,113,228,347,2041,Lipophorin receptor, putative,GO:0004447; GO:0005509; GO:0005604; GO:0005615; GO:0007160; GO:0016020 (57),GO:0005509; GO:0005604; GO:0007160; GO:0016020 (9)
OG0001543,-2.97774108908924,-4.22717616073567,6,221,201,527,2042,Grh/CP2 DB domain-containing protein,GO:0003677; GO:0003700; GO:0005634; GO:0006357 (66),NA
OG0001544,0.30473581291882,0.734879522400314,54,129,182,378,2043,S1 motif domain-containing protein,GO:0003676; GO:0006364 (46),GO:0003676; GO:0005730; GO:0006364 (20)
OG0001545,5.58613601662365,7.16876366622966,17,33,337,81,50,Carrier protein, putative (Carrier protein, putative (Fragment)),GO:0006862; GO:0016020; GO:0055085 (30),GO:0005739; GO:0008517; GO:0015230; GO:0016020; GO:1904947 (19)
OG0001546,-7.61678823493274,6.07989361770671,4,75,109,5,2044,None,None,NA
OG0001547,-0.626964416725955,-2.43156248442609,45,3,204,251,2045,None,None,NA
OG0001548,8.94779697396008,-3.71629056446034,70,15,145,528,849,Progestin and adipoQ receptor family member 3-like,GO:0016020 (66),NA
OG0001549,5.40749445893017,7.06767609603923,17,33,337,81,2046,Peptide-methionine (R)-S-oxide reductase,GO:0006979; GO:0030091; GO:0033743; GO:0046872 (37),GO:0005737; GO:0006979; GO:0030091; GO:0033743; GO:0046872 (20)
OG0001550,-0.797678318245731,-8.66577288619954,65,113,228,381,2047,Choline transporter-like protein,GO:0005886; GO:0016020; GO:0022857; GO:0055085 (47),GO:0005886; GO:0022857 (19)
OG0001551,3.87947216965405,-1.75152120105702,50,190,119,529,397,WASH complex subunit strumpellin,GO:0071203 (59),NA
OG0001552,-1.86701330207141,9.78016999252361,46,123,134,420,2048,NSFL1 cofactor p47 (p97 cofactor p47),GO:0005634; GO:0005795; GO:0031929; GO:0031932; GO:0051028 (61),NA
OG0001553,-5.98189958594593,5.03054240234416,20,233,219,104,2049,2-oxoisovalerate dehydrogenase subunit alpha,GO:0003863 (24),GO:0003863; GO:0005947; GO:0009083 (23)
OG0001554,0.575541887061276,-7.58414837829549,34,262,166,516,2050,HMG box domain-containing protein,GO:0003677; GO:0016514; GO:0016922; GO:0045892 (58),GO:0003677; GO:0005634 (8)
OG0001555,5.85356656052319,-0.516140193862503,55,35,12,334,322,microsomal epoxide hydrolase,GO:0016020; GO:0016803 (36),GO:0005789; GO:0019439; GO:0033961 (15)
OG0001556,5.77755800224987,-0.876869053763931,55,328,518,277,2051,None,None,NA
OG0001557,0.288076076285519,-7.11314723007161,34,83,366,273,51,Cell surface glycoprotein 1,GO:0016020 (66),NA
OG0001558,-11.9466164972618,4.48047163970988,2,13,73,2,196,Medium-chain acyl-CoA dehydrogenase, putative,GO:0005737; GO:0005739; GO:0050660; GO:0051793; GO:0070991 (36),GO:0003995; GO:0050660 (20)
OG0001559,-10.4264672663048,-6.72606322280843,24,131,28,280,2052,Pyruvate kinase,GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0016310; GO:0030955 (47),GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0006096; GO:0016301; GO:0016310; GO:0030955 (18)
OG0001560,1.90940264202801,-12.4948382090755,45,77,32,266,2053,Zinc finger protein DPF3,GO:0005634; GO:0046872 (66),NA
OG0001561,-2.90189870856555,-6.44284960739095,47,103,237,105,111,Cell division cycle and apoptosis regulator protein 1,GO:0005509; GO:0005737; GO:0006355; GO:0007049; GO:0051301 (65),NA
OG0001562,-18.5777171518639,-7.98603150360066,9,149,512,10,2054,None,None,NA
OG0001563,4.86673251129834,0.604691534119064,59,130,42,321,598,Rab-GAP TBC domain-containing protein,None,NA
OG0001564,-11.6451285745934,-4.1993449639507,44,11,52,530,2055,None,GO:0016020 (66),NA
OG0001565,4.14199892021862,0.795596151428635,59,222,388,196,252,Ras-related and estrogen-regulated growth inhibitor-like protein,GO:0003924; GO:0005525 (66),NA
OG0001566,-2.0392421152428,9.90917923934978,46,244,297,369,632,PAB-dependent poly(A)-specific ribonuclease subunit PAN3, putative,GO:0000289; GO:0000932; GO:0004535; GO:0006397; GO:0008143; GO:0031251 (40),GO:0000289; GO:0000932; GO:0003723; GO:0004672; GO:0005524; GO:0006397; GO:0006468; GO:0010606; GO:0031251; GO:0046872 (12)
OG0001567,-9.96114572547229,-6.77596089355428,24,1,1006,158,2056,None,None,NA
OG0001568,6.35328117348401,18.9624524403385,37,282,217,51,291,Cell cycle regulator p107, putative,GO:0000785; GO:0000977; GO:0005634; GO:0005667; GO:0006357; GO:0007049; GO:0030154; GO:2000134 (35),GO:0005634; GO:0006357; GO:0007049; GO:0051726 (31)
OG0001569,-10.1769107248619,-6.7588126372524,24,131,28,280,419,Arf-GAP with SH3 domain: ANK repeat and PH domain-containing protein 2-like protein,GO:0005096; GO:0005576; GO:0005737; GO:0005886; GO:0006887; GO:0043547; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (53),GO:0005096; GO:0005576; GO:0005737; GO:0005886; GO:0006355; GO:0006887; GO:0043547; GO:0043565; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (13)
OG0001570,8.13098159767834,9.70843365676921,35,48,202,332,30,Myosin, putative,GO:0000146; GO:0005524; GO:0005737; GO:0007015; GO:0007165; GO:0015629; GO:0016459; GO:0030050; GO:0031982; GO:0048731; GO:0051015 (30),GO:0003774; GO:0003779; GO:0005524; GO:0005737; GO:0016459 (20)
OG0001571,9.3670455548927,4.75647976882976,58,256,127,271,2057,PHD-type domain-containing protein,GO:0046872 (59),GO:0005654; GO:0046872 (6)
OG0001572,-0.769608583672366,3.62310221679729,31,81,77,19,335,ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase),GO:0003872; GO:0005524; GO:0005737; GO:0006002; GO:0046872 (64),GO:0003872; GO:0006002; GO:0046872 (2)
OG0001573,-2.81691297553333,-0.822429151458328,52,100,331,249,2058,C2 domain-containing protein,GO:0016020; GO:0046872 (66),NA
OG0001574,10.0435768697426,-12.0396141719051,84,413,563,531,609,Epidermal growth factor receptor substrate 15-like 1,None,NA
OG0001575,1.41359833218304,-12.4879173945614,45,326,440,355,2059,SEC7 domain-containing protein,GO:0005085; GO:0015031; GO:0032012 (64),GO:0004672; GO:0005085; GO:0005524; GO:0006468; GO:0015031; GO:0032012 (1)
OG0001576,-16.0680335428551,-7.63893696777303,1,260,1007,1,2060,Histone-lysine N-methyltransferase, H3 lysine-79 specific,GO:0005634; GO:0034729; GO:0051726; GO:0140956 (34),GO:0005634; GO:0031151; GO:0034729; GO:0051726 (12)
OG0001577,-0.962311115486941,1.59114745147746,18,252,369,42,2061,Estradiol 17-beta-dehydrogenase, putative,GO:0003857; GO:0004300; GO:0005777; GO:0006635; GO:0033989; GO:0044594 (65),NA
OG0001578,5.66314998604504,7.14800503738445,17,239,203,319,2062,receptor protein-tyrosine kinase,GO:0004714; GO:0005003; GO:0005524; GO:0005886; GO:0006468; GO:0007169; GO:0016798; GO:0033674; GO:0043235 (36),GO:0004713; GO:0005524; GO:0006468 (15)
OG0001579,-2.68475994132312,14.8116650868229,49,10,351,362,2063,Nucleoside diphosphate kinase,GO:0004550; GO:0005524; GO:0006183; GO:0006228; GO:0006241; GO:0016310 (64),GO:0004550; GO:0006183; GO:0006228; GO:0006241; GO:0016310 (1)
OG0001580,-5.26326688788684,10.2374921131901,23,55,213,219,708,PH domain-containing protein,GO:0005178; GO:0007160; GO:0007229; GO:0030055; GO:0048731 (37),GO:0007155; GO:0007229; GO:0048731 (21)
OG0001581,-0.189850177986941,0.0169112969211884,29,201,80,35,2064,La-related protein 1-like,GO:0000339; GO:0048255 (41),GO:0003723; GO:0005634; GO:0006396; GO:1990904 (21)
OG0001582,-3.77608379386219,8.1676383305363,51,164,158,150,2065,None,None,NA
OG0001583,5.49253860451428,3.90353110321086,15,50,132,173,2066,None,None,NA
OG0001584,4.76108876206128,0.957327632980759,59,130,42,321,598,Beta-glucuronidase,GO:0004553; GO:0005764; GO:0005975 (47),GO:0004566; GO:0005764; GO:0005975 (18)
OG0001585,-11.9280455972985,-4.31333300582845,44,11,265,199,2067,Mo25-like protein,GO:0035556; GO:0043539 (65),NA
OG0001586,9.01386228539197,-2.01719239465672,82,422,616,484,40,Gamma-glutamylcyclotransferase,GO:0003839; GO:0005737; GO:0006751; GO:0061928 (38),GO:0003839; GO:0006751; GO:0061928 (24)
OG0001587,-12.2475827600792,-0.675783128661697,10,393,590,115,278,Fasciclin, putative,GO:0005615; GO:0007155; GO:0030198; GO:0031012; GO:0050839 (65),NA
OG0001588,9.24270788170544,5.03926995285075,58,205,192,366,2068,None,None,NA
OG0001589,-11.7666505243615,-4.29928979389149,44,11,98,199,301,Katanin p80 WD40 repeat-containing subunit B1 (Katanin p80 subunit B1) (p80 katanin),GO:0000922; GO:0005737; GO:0005813; GO:0005874; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301 (65),NA
OG0001590,8.99600139595715,-1.97707852832753,82,3,196,518,590,C2 domain-containing protein,GO:0005544 (64),NA
OG0001591,7.91800991036145,9.53687623031657,35,34,264,332,2069,Myosin tail domain-containing protein,GO:0005615; GO:0010506 (62),NA
OG0001592,-12.0681432154015,11.3838477421574,66,378,383,353,86,SEC7 domain-containing protein,GO:0005085; GO:0030036; GO:0032012 (59),GO:0005085; GO:0032012 (6)
OG0001593,-5.45363840125354,10.1768679905705,23,55,213,219,2070,Nuclear helicase mop-3/sno dead-box superfamily,GO:0005634; GO:0006355; GO:0031490; GO:0042393 (54),GO:0006355 (11)
OG0001594,-2.12514099143299,10.160032777863,46,108,134,396,619,Geranylgeranyl pyrophosphate synthase/polyprenyl synthetase, putative,GO:0000010; GO:0004659; GO:0006744; GO:0008299; GO:0042811; GO:1990234 (65),NA
OG0001595,-3.96496042273792,-3.15589210502583,13,54,147,143,2071,KH domain RNA binding protein, putative (KH domain RNA binding protein, putative (Fragment)),GO:0000381; GO:0003729; GO:0005634; GO:0005737; GO:0006355; GO:0006397 (56),GO:0003723; GO:0005634; GO:0006355 (9)
OG0001596,-11.9848922159508,4.43541148193401,2,13,73,2,2072,LAMMER dual specificity kinase, putative,GO:0004674; GO:0004712; GO:0005524; GO:0005634; GO:0006468; GO:0043484 (31),GO:0004674; GO:0005524; GO:0006468 (21)
OG0001597,-1.90311130545887,1.73296883590739,18,150,56,39,2073,RNA binding protein, putative,GO:0003712; GO:0003723; GO:0005634; GO:0006355; GO:0046872 (49),GO:0003723; GO:0005634; GO:0006355; GO:0046872 (16)
OG0001598,-11.9465001489952,11.3409171391301,66,59,120,373,235,Major facilitator superfamily domain-containing protein 12,GO:0008643; GO:0015293; GO:0016020 (65),NA
OG0001599,-2.61415514014514,15.1196885395817,61,3,474,435,2074,Nipped-B protein,GO:0003682; GO:0005634; GO:0009790; GO:0010468; GO:0061780 (34),GO:0003682; GO:0009790; GO:0010468; GO:0032116; GO:0034087; GO:0034088; GO:0061780; GO:0071169; GO:0090694; GO:1990414 (30)
OG0001600,7.53808465935437,-2.87882922701318,38,53,170,326,2075,Protein crumbs,GO:0005509; GO:0016020; GO:0016043; GO:0030154; GO:0048513 (24),GO:0005509; GO:0016020 (22)
OG0001601,9.15493503548352,-1.48282608501393,85,3,346,532,105,Vinculin,GO:0005198; GO:0005737; GO:0005856; GO:0005886; GO:0005912; GO:0005925; GO:0007155; GO:0008013; GO:0015629; GO:0044291; GO:0045294; GO:0051015 (30),GO:0005198; GO:0005737; GO:0005886; GO:0005912; GO:0007155; GO:0015629; GO:0051015 (19)
OG0001603,-1.05230077765735,-8.53775212280232,65,113,356,347,2076,None,None,NA
OG0001604,5.6344696614906,7.17428353317302,17,33,337,319,2077,Tyrosine-protein kinase receptor,GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0016020; GO:0071944 (16),GO:0016020; GO:0016740 (16)
