X1,X2,leiden_cluster_id,infomap_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0001668,-2.40683867532481,3.05247208643763,13,142,421,150,2509,None,None,NA
OG0001669,-4.44528629380931,-1.96241310071141,2,242,90,22,2510,SH3 domain-containing protein,None,NA
OG0001670,-2.71428086358775,-3.27046683262975,47,271,522,69,2511,Regulating synaptic membrane exocytosis protein 2-like protein,GO:0031267; GO:0042391; GO:0042734; GO:0044325; GO:0046872; GO:0048167; GO:0048788; GO:0048791; GO:0050806 (43),GO:0006886; GO:0006887; GO:0016020; GO:0031267; GO:0045202; GO:0046872 (17)
OG0001671,-2.27033569413889,0.376518757828168,2,21,11,470,2512,Tight junction protein ZO-1-like protein,None,NA
OG0001672,2.79468915861379,-4.59235241841466,11,337,126,386,2513,CSC1/OSCA1-like cytosolic domain-containing protein,GO:0005227; GO:0016020 (64),NA
OG0001673,1.09497437875997,0.514089138992719,5,179,140,8,2514,None,None,NA
OG0001674,-2.61448885995616,1.43609261680453,2,21,11,470,152,RING-type domain-containing protein,GO:0006511; GO:0016020; GO:0016567; GO:0046872; GO:0061630 (64),NA
OG0001675,-0.716375549619089,1.66853609848826,24,309,471,263,2515,cAMP-dependent rap1 guanine-nucleotide exchange factor, putative,GO:0004692; GO:0005085; GO:0005886; GO:0007265; GO:0043547 (49),GO:0035556 (14)
OG0001676,-0.127278645818124,-1.23003318738133,2,268,256,1040,2516,L-allo-threonine aldolase, putative,GO:0005829; GO:0006545; GO:0006567; GO:0008732; GO:0016020 (63),GO:0005829; GO:0006545; GO:0006567; GO:0008732 (1)
OG0001677,6.80382631223928,-5.70866492222936,31,222,468,715,2517,None,None,NA
OG0001678,6.98449943464528,-2.68890812825353,5,105,404,140,2518,None,None,NA
OG0001681,-4.62742998201121,-0.115140227786608,28,56,41,348,2519,Cold shock domain-containing protein E1,GO:0003676 (63),NA
OG0001682,-3.98891689378489,-1.33538105916173,2,9,90,22,203,Glycogen [starch] synthase,GO:0004373; GO:0005737; GO:0005978 (36),GO:0004373; GO:0005978 (27)
OG0001683,-3.00772645074595,-1.59923031758458,2,9,90,22,113,Armadillo segment polarity protein,GO:0003713; GO:0005634; GO:0005737; GO:0005912; GO:0016342; GO:0019903; GO:0045294; GO:0045296; GO:0045944; GO:0060070; GO:0098609; GO:0140297 (36),GO:0005886; GO:0007155; GO:0016055; GO:0045296 (27)
OG0001684,-1.07296087342967,-0.529350547305651,2,66,197,189,71,High mobility group protein, putative (High mobility group protein, putative (Fragment)),GO:0003677; GO:0005634 (32),GO:0001164; GO:0001181; GO:0005634; GO:0006360; GO:0045943 (31)
OG0001685,0.144604461903681,-2.09925225209386,2,204,44,303,2520,Cystinosin,GO:0016020 (63),NA
OG0001686,2.09693715971242,-3.76006033848912,11,151,43,1041,2521,Lipocalin/cytosolic fatty-acid binding domain-containing protein,None,NA
OG0001687,-2.29938246804942,3.85201284457057,17,119,74,504,2522,Exocyst complex component Sec8,GO:0000145; GO:0006612; GO:0006893; GO:0006904; GO:0090522 (25),GO:0000145; GO:0006612; GO:0006887; GO:0006893; GO:0006904; GO:0007268; GO:0032584; GO:0045202; GO:0090522 (20)
OG0001688,-3.56316139299143,-0.675835518352099,2,184,90,22,2523,Riboflavin transporter,GO:0005886; GO:0032217 (45),GO:0005886; GO:0032217; GO:0032218 (18)
OG0001689,-5.16689111787547,5.07885357905238,14,87,353,444,2524,Protein kinase domain-containing protein,GO:0030833; GO:0031267 (35),GO:0004672; GO:0005524; GO:0006468; GO:0030833; GO:0031267 (27)
OG0001690,-3.21758343774546,-0.689164189807482,2,9,90,22,869,None,None,NA
OG0001691,6.43675086897146,0.0442592816433234,2,156,22,111,2525,None,None,NA
OG0001692,-1.180202146356,-0.478365091792651,2,66,373,77,244,Cytokine-like nuclear factor N-PAC (Glyoxylate reductase 1 homolog),GO:0005694; GO:0016491; GO:0050661; GO:0051287 (63),NA
OG0001693,-2.20100380975474,0.987561741658143,2,21,11,8,2526,None,None,NA
OG0001694,-0.448301811997781,-2.85195973347814,2,39,11,1042,2527,Pyruvate carboxylase,GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872 (38),GO:0004736; GO:0005524; GO:0006090; GO:0006094 (25)
OG0001695,3.12475870054494,-2.94736388157994,2,50,274,37,2528,PHD-type domain-containing protein,GO:0006355; GO:0031213; GO:0046872 (49),GO:0006355; GO:0031213 (9)
OG0001696,-3.26470949250926,-1.55797841977269,2,9,90,22,572,4-hydroxyphenylpyruvate dioxygenase,GO:0000139; GO:0003868; GO:0005789; GO:0006572; GO:0046872 (39),GO:0003868; GO:0009072; GO:0046872 (15)
OG0001697,-1.64586200315226,2.14169034529536,2,98,117,203,2529,Ubiquitination factor E4a, putative,GO:0000151; GO:0005737; GO:0016567; GO:0030433; GO:0034450 (34),GO:0000151; GO:0000209; GO:0005634; GO:0005737; GO:0030433; GO:0034450 (29)
OG0001698,2.10501430433523,-0.988109378329821,5,338,46,95,2530,Cadherin-like beta sandwich domain-containing protein,None,NA
OG0001699,1.05368677776586,-0.7591296715656,10,96,50,84,2531,Pkd2, putative (Pkd2, putative (Fragment)),GO:0005262; GO:0005509; GO:0016020; GO:0031410; GO:0050982; GO:0060170 (45),GO:0005509; GO:0006811; GO:0016020; GO:0031410; GO:0042995 (11)
OG0001700,-2.46239235002268,1.31442070175021,2,137,111,8,2532,None,None,NA
OG0001701,-5.20939256746043,0.941604258306913,28,56,41,177,2533,Protein FAM13A-like,None,NA
OG0001702,4.68691299360525,-3.63097098302037,7,135,70,279,600,Serine/threonine-protein phosphatase PGAM5, mitochondrial,None,NA
OG0001703,-2.81872202951182,-1.58691838215978,2,98,90,22,2534,None,None,NA
OG0001704,-1.95523144799937,-5.0773020071903,18,58,359,540,2535,PWWP domain-containing protein,GO:0003677; GO:0005634 (62),NA
OG0001705,-2.31973220903147,1.09662939403265,2,21,11,97,259,Neuropathy target esterase sws (Swiss cheese),GO:0004622; GO:0005789; GO:0016042; GO:0046470 (51),GO:0004622; GO:0005789; GO:0016042; GO:0046470; GO:0102545 (6)
OG0001706,8.3946041862322,-3.17758419942052,26,286,2,122,2536,Transcription factor Ap-1, putative,GO:0000978; GO:0000981; GO:0005634; GO:0005667; GO:0006357; GO:0042127; GO:0051726 (49),GO:0003677; GO:0003700; GO:0005634 (13)
OG0001707,-1.28738596040476,0.267319531925611,2,195,197,120,2537,Calcium homeostasis endoplasmic reticulum protein,GO:0003723; GO:0006396; GO:0006874; GO:0048471 (52),GO:0006874 (11)
OG0001708,-4.99527980882395,-3.60103800725133,2,42,231,418,2538,SAM domain-containing protein,GO:0005634; GO:0046872 (63),NA
OG0001709,-1.21012916166056,-1.60910418461949,2,209,283,76,2539,SSD domain-containing protein,GO:0008158; GO:0016020 (32),GO:0005119; GO:0005886; GO:0008158; GO:0045879; GO:0097108 (23)
OG0001710,-3.24891545373667,-0.31387296151311,2,128,90,22,2540,Tetratricopeptide repeat protein 38,None,NA
OG0001711,-2.06727578241099,-3.28621247243077,34,174,75,296,2541,None,None,NA
OG0001712,-3.79541780549754,2.06484815646022,2,83,98,177,2542,Chondroitin sulfate proteoglycan 4-like protein,GO:0016020 (63),NA
OG0001713,-5.48732807237376,3.19009778071254,55,328,245,796,2543,Retinoid X receptor, putative (Retinoid X receptor, putative (Fragment)),GO:0003700; GO:0003707; GO:0005634; GO:0008270; GO:0043565 (34),GO:0000978; GO:0003707; GO:0004879; GO:0008232; GO:0008270; GO:0030154; GO:0045944; GO:0048856; GO:0071390 (29)
OG0001714,-1.05709650117625,5.48926446009486,21,96,52,58,2544,None,GO:0016020 (63),NA
OG0001715,-2.29528286058177,0.502082140930585,2,21,11,470,357,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468 (63),NA
OG0001716,-6.59658577043284,1.62901809979289,3,7,95,6,2545,Prolactin receptor,GO:0005085; GO:0035556 (62),NA
OG0001717,-0.949273606126199,-3.21161988209874,18,58,359,540,2546,Protein kinase domain-containing protein,GO:0004672; GO:0005524; GO:0006468 (63),NA
OG0001718,-0.999630590264688,-0.608400969020434,2,66,197,189,2547,BRCT domain-containing protein,GO:0016853 (63),NA
OG0001719,-1.6976684530424,-0.109234241954394,2,127,2,173,2548,Homeobox protein cut-like,GO:0000981; GO:0003677; GO:0005634; GO:0030154 (40),GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0030154 (21)
OG0001720,-4.66881897050608,0.851638885029249,2,56,2,72,2549,Signal transducer,GO:0005802; GO:0031267; GO:0099518 (63),NA
OG0001721,-3.86244060594309,-4.00721028279454,6,207,107,244,2550,CHRD domain-containing protein,None,NA
OG0001722,-0.966612954919229,-0.0207644982257562,2,66,197,277,2551,Band 4.1 ues' binding motif,GO:0016020 (62),NA
OG0001723,-2.11289765435923,-1.99100258778722,2,22,2,703,2552,ATP-dependent DNA helicase,GO:0000723; GO:0003678; GO:0005524; GO:0006281; GO:0006310; GO:0016887 (32),GO:0000723; GO:0003678; GO:0005524; GO:0006281; GO:0006310; GO:0016787 (21)
OG0001724,-5.47957136232127,-0.672804145328112,32,203,180,61,2553,protein-tyrosine-phosphatase,GO:0004725; GO:0006470; GO:0016020; GO:0016740; GO:0048666 (35),GO:0004725; GO:0006470; GO:0016020; GO:0048666 (19)
OG0001725,-5.6372447212385,1.30432164836734,3,56,95,177,2554,None,None,NA
OG0001726,-1.71439005929698,-0.606787352077075,2,66,197,189,2555,Protein kinase C-binding protein NELL1, putative,GO:0004252; GO:0005509; GO:0005615; GO:0008201; GO:0016043; GO:0016301; GO:0016310; GO:0048513 (44),GO:0005509; GO:0016043; GO:0016301; GO:0016310; GO:0048513; GO:0110165 (8)
OG0001730,-2.4188187320875,4.84039518404811,17,8,603,1043,2556,Ig-like domain-containing protein,GO:0016020 (62),NA
OG0001731,-4.61120702821482,1.04070905251487,2,56,41,177,2557,Ras GTP exchange factor, son of sevenless-like protein,GO:0005085; GO:0046982 (31),GO:0005085; GO:0007264; GO:0046982 (31)
OG0001732,-2.45243956643809,0.770657779463224,2,21,11,255,2558,MIF4G domain-containing protein,GO:0000184; GO:0003723; GO:0005737 (41),GO:0000184; GO:0003723; GO:0005737; GO:0016020 (19)
OG0001733,1.23906586569082,1.09565282408207,5,72,158,289,2559,G protein pathway suppressor 2-like protein,None,NA
OG0001734,-4.17985965806712,-0.855286030284472,2,245,81,762,2560,phosphoribosylformylglycinamidine synthase,GO:0004642; GO:0005524; GO:0005737; GO:0006164; GO:0006189; GO:0006541; GO:0046872 (33),GO:0004642; GO:0005524; GO:0006189; GO:0006541; GO:0046872 (18)
OG0001735,-1.2205902536558,-0.582179574481555,2,66,373,77,2561,None,None,NA
OG0001736,-0.0276474108146531,2.71453067828029,22,257,163,148,2562,Numb-associated kinase, putative,GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035612; GO:0045747; GO:2000369 (62),NA
OG0001737,-1.19856431085337,5.28741833735316,21,96,52,84,2563,Transmembrane protein 104-like isoform X2,GO:0016020 (54),GO:0003333; GO:0005886 (8)
OG0001738,-1.55186893541087,-1.91128828953893,2,279,125,157,2564,Transcription factor 20,None,NA
OG0001739,-0.676459391896616,0.340429158695631,2,339,2,131,2565,C2H2-type domain-containing protein,GO:0003676; GO:0008270 (61),NA
OG0001740,7.04022167127859,-5.81941369008214,8,273,268,1044,2566,carbonyl reductase (NADPH),GO:0004090; GO:0050221 (62),NA
OG0001741,2.06199012201559,2.72748801279872,15,139,176,40,959,Kinesin-like protein,GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017 (39),GO:0003777; GO:0005524; GO:0005813; GO:0005819; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887 (19)
OG0001742,-6.38912727433909,2.02704265881389,3,7,313,6,2567,T-cell immunomodulatory protein-like,GO:0016020 (62),NA
OG0001743,-4.61799480516184,2.68147668410151,2,224,12,265,2568,tRNA selenocysteine-associated protein 1,GO:0003723 (62),NA
OG0001744,-5.44528820115794,-0.923720387927599,2,70,27,346,837,HAP1 N-terminal domain-containing protein,GO:0005739 (62),NA
OG0001745,-0.570627172772775,-2.24443867634923,2,122,344,488,2569,CTNNB1 binding N-teminal domain-containing protein,GO:0003677; GO:0005634; GO:0016055 (31),GO:0003677; GO:0005634; GO:0009887; GO:0048729 (28)
OG0001746,-2.77634837228526,4.71626755762904,4,8,103,1045,2570,None,None,NA
OG0001747,-3.36437298852671,-1.23736598920018,2,9,90,22,76,Guanine nucleotide-binding protein G(S) subunit alpha-like protein,GO:0003924; GO:0005525; GO:0007186; GO:0016020; GO:0031683; GO:0046872 (37),GO:0001664; GO:0003924; GO:0005525; GO:0005834; GO:0007191; GO:0007606; GO:0031683; GO:0046872 (23)
OG0001748,2.75409577291738,1.20477208662837,5,259,55,62,2571,Secreted protein, putative (Secreted protein, putative (Fragment)),GO:0003723; GO:0004525; GO:0004530; GO:0005634; GO:0005737; GO:0006309; GO:0016442; GO:0030422; GO:0031054; GO:0090501 (62),NA
OG0001749,-2.1133246620344,-2.14954855870397,2,22,2,171,524,Prolyl endopeptidase,GO:0004252; GO:0005737; GO:0006508 (34),GO:0004252; GO:0005829; GO:0006508; GO:0070012 (25)
OG0001750,-4.48722078401316,-5.31721070241124,24,131,150,95,2572,G-protein coupled receptors family 1 profile domain-containing protein,GO:0005886; GO:0008528 (24),GO:0005886; GO:0008528; GO:0050254 (22)
OG0001751,-2.37770917016734,1.17513674665301,2,21,11,255,455,Salivary protein Is3, putative,GO:0000175; GO:0000176; GO:0000177; GO:0003723; GO:0004519; GO:0008859; GO:0016075 (62),NA
OG0001752,1.01831100385915,1.14523074198573,2,54,158,86,2573,Histone-lysine N-methyltransferase ASH1L,GO:0003682; GO:0006338; GO:0006368; GO:0016279; GO:0016586; GO:0046872; GO:0140938 (50),GO:0003682; GO:0005634; GO:0042054; GO:0046872 (12)
OG0001753,-4.82601406175364,0.33629885483592,28,56,41,34,2574,Rab11 family-interacting protein 4A,GO:0005509; GO:0030496; GO:0032154; GO:0055038 (34),GO:0016020 (27)
OG0001754,-4.05763485032786,4.33589002657741,2,61,59,376,2575,Glutamyl-tRNA synthetase, cytoplasmic, putative,GO:0004818; GO:0004827; GO:0005524; GO:0005737; GO:0006424; GO:0006433; GO:0017101 (48),GO:0004827; GO:0005524; GO:0005737; GO:0006433 (6)
OG0001755,-1.22672977048625,-2.26723697613866,2,54,71,151,2576,Lysine-ketoglutarate reductase, putative,GO:0004753; GO:0005737; GO:0019878; GO:0033512; GO:0047130; GO:0047131 (29),GO:0016491; GO:0033512 (23)
OG0001756,-1.03461601335276,1.79179218579143,22,172,60,44,2577,E3 ubiquitin-protein ligase RBBP6-like protein,GO:0003676; GO:0005634; GO:0006397; GO:0008270; GO:0016567; GO:0016874; GO:0061630 (39),GO:0003676; GO:0006397; GO:0008270; GO:0016567; GO:0061630 (21)
OG0001757,2.60563800733816,8.94023701716273,16,46,189,411,2578,Nuclear pore complex protein nup205-like,GO:0005643 (55),NA
OG0001758,-3.35058357316721,-1.08559062909276,2,9,90,22,76,guanylate kinase,GO:0004385; GO:0005524; GO:0005829; GO:0016310 (62),NA
OG0001759,-2.92568804818858,-1.75475385617406,2,9,90,22,2579,CoA carboxyltransferase C-terminal domain-containing protein,GO:0016874 (61),NA
OG0001760,-2.47936703759898,-2.02919629048497,2,180,125,157,2580,CDC42 binding protein kinase alpha, putative,GO:0004674; GO:0005524; GO:0005737; GO:0006468 (36),GO:0004674; GO:0005524; GO:0006468 (18)
OG0001761,-3.30054642755259,-0.559764055720873,2,9,90,22,482,cysteine dioxygenase,GO:0016020 (40),GO:0005506; GO:0016020; GO:0016702; GO:0042412 (22)
OG0001762,6.51622531812917,-0.0182926936069208,13,197,40,572,2581,Zinc finger, C2H2 type, putative,GO:0005694; GO:0006357; GO:0043035 (62),NA
OG0001763,-5.17059995729197,5.19719931650966,14,87,353,444,499,ATP synthase subunit O, mitochondrial (Oligomycin sensitivity conferral protein),GO:0003747; GO:0005743; GO:0046933 (62),NA
OG0001764,-2.81368949014414,0.709878267534666,2,140,102,255,2582,Anaphase-promoting complex subunit, putative,GO:0005680; GO:0007091; GO:0031145; GO:0060090; GO:0070979 (32),GO:0005680 (29)
OG0001765,-0.812777717893015,0.065769763477735,2,66,446,277,14,Polymerase nucleotidyl transferase domain-containing protein,GO:0031499; GO:0043631; GO:1990817 (62),NA
OG0001766,-1.88305260736216,-0.458299784175463,2,242,46,481,2583,Paramyosin, putative,GO:0000724; GO:0003684; GO:0003697; GO:0005524; GO:0005634; GO:0030915; GO:0035861; GO:0051276 (55),GO:0005524; GO:0005694; GO:0051276 (7)
OG0001767,-1.10482933122386,0.42821505833476,2,6,11,771,2584,1-phosphatidylinositol 4-kinase,GO:0004430; GO:0005737; GO:0005886; GO:0016310; GO:0046854; GO:0048015 (46),GO:0016301; GO:0016310; GO:0046854; GO:0048015 (15)
OG0001768,-0.0282687743352753,-3.27042248677404,2,86,11,718,2585,Tyrosine-protein kinase receptor,GO:0004714; GO:0005524; GO:0005886; GO:0006468; GO:0007169 (27),GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0016020; GO:0071944 (20)
OG0001769,2.63102076452505,7.23499676752894,2,66,197,176,2586,None,None,NA
OG0001770,-0.61922981340159,-2.02065995167882,2,54,319,86,2587,DNA replication ATP-dependent helicase/nuclease,GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0006281; GO:0016887; GO:0017108; GO:0017116; GO:0033567; GO:0046872; GO:0051539 (24),GO:0003677; GO:0004386; GO:0005634; GO:0006260 (21)
OG0001771,-0.283343305175195,-2.05033448170812,2,111,317,23,2588,G-protein coupled receptors family 3 profile domain-containing protein,GO:0004930; GO:0016020 (62),NA
OG0001772,1.29209218424093,-2.44206669758946,3,159,42,387,2589,Bahcc1 protein, putative (Bahcc1 protein, putative (Fragment)),GO:0003682 (61),NA
OG0001773,-2.15567423898448,-1.85259702634008,2,340,125,290,2590,Neogenin,GO:0007155; GO:0009653; GO:0016020; GO:0030154 (62),NA
OG0001774,2.83707902830373,-4.60381463002355,11,337,126,386,2591,Preprodefensin, putative,GO:0005576; GO:0006952 (52),GO:0005576 (8)
OG0001775,0.940694550688376,-2.08302524518163,3,341,338,261,2592,peptidylglycine monooxygenase,GO:0005507; GO:0006518; GO:0016020; GO:0016715 (54),GO:0004504; GO:0005507; GO:0006518; GO:0016020 (8)
OG0001776,-3.49688412744273,1.66078272629588,2,50,274,125,2593,Ig-like domain-containing protein,GO:0016020 (56),GO:0004843; GO:0006511; GO:0016020; GO:0016579 (6)
OG0001777,-0.994502325837503,1.75880202818721,22,172,60,44,2594,Ankyrin repeat domain protein,GO:0004622; GO:0005576; GO:0005886; GO:0006887; GO:0030837; GO:0044218; GO:0044231; GO:0090729; GO:0102545 (38),GO:0005576; GO:0005886; GO:0006887; GO:0030837; GO:0044218; GO:0044231; GO:0090729 (24)
OG0001778,-0.692743440453897,-2.6659980101505,2,54,319,86,2595,non-specific serine/threonine protein kinase,GO:0004674; GO:0005576; GO:0005634; GO:0005886; GO:0006887; GO:0009605; GO:0016310; GO:0032440; GO:0035556; GO:0043065; GO:0044218; GO:0044231; GO:0090729 (28),GO:0000166; GO:0004674; GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0009605; GO:0016310; GO:0044218; GO:0044231; GO:0090729 (21)
OG0001779,-2.63801648217906,0.0436407642444891,2,21,11,8,387,None,None,NA
OG0001780,-5.55780794221629,6.74109551478236,14,163,222,794,2596,Vitellogenin receptor, putative,GO:0004252; GO:0004714; GO:0005509; GO:0005886; GO:0006897 (38),GO:0005509; GO:0006897; GO:0016020 (24)
OG0001782,6.65317151945363,-2.83306124638707,5,105,62,1046,2597,None,None,NA
OG0001783,-6.32790424424876,-1.06610539387853,30,239,121,512,2598,Protein lin-10,None,NA
OG0001784,-2.29473092157115,0.2128802852711,2,21,11,255,2599,Ubiquitin specific proteinase-like protein,None,NA
OG0001785,-1.98121168214549,3.23447868395656,2,41,53,146,2600,Cation-transporting ATPase 13a1, putative,GO:0005524; GO:0006874; GO:0015662; GO:0016020; GO:0016887; GO:0019829; GO:0055085 (38),GO:0005524; GO:0016020; GO:0016887; GO:0019829; GO:0140358 (23)
OG0001786,-2.05907990533579,1.24545148182719,2,19,11,8,2601,SH3 domain-containing protein,None,NA
OG0001787,-3.98102380830515,-0.741965798846789,2,45,90,186,2602,Peroxidasin-like protein,GO:0004601; GO:0006979; GO:0020037; GO:0046872 (46),GO:0004601; GO:0004666; GO:0006979; GO:0020037; GO:0046872; GO:0140825 (15)
OG0001788,2.52104685705434,8.95855948496669,16,46,189,411,331,C3H1-type domain-containing protein,GO:0003723; GO:0016070; GO:0045892; GO:0046872 (30),GO:0003723; GO:0005634; GO:0016070; GO:0045892; GO:0046872 (30)
OG0001789,-4.28873874742259,0.0905785279354376,2,5,81,212,162,None,None,NA
OG0001790,-4.97418930131663,-3.60470869969518,2,42,231,667,2603,Probable ATP-dependent RNA helicase spindle-E,GO:0003676; GO:0004386; GO:0005524; GO:0007283; GO:0030154; GO:0031047; GO:0051321 (31),GO:0004386 (11)
OG0001791,0.524696926291098,-0.526792196742602,2,54,71,74,2604,None,None,NA
OG0001792,-5.01896669465769,1.80134353209346,2,70,2,346,2605,BRCT domain-containing protein,GO:0000012; GO:0003684; GO:0005634 (44),GO:0000012; GO:0003684; GO:0005634; GO:0006284; GO:0006303 (17)
